"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct"
"","","","","","html-button-response","10","64499","0.0-9.0-1.0","h27nw7zpe6","1080","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","",""
"","","","","","html-slider-response","11","66385","0.0-10.0-0.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                </div>
                            </div>","-200","","0","","true","1","true"
"","","","","","html-button-response","12","67668","0.0-10.0-1.0","h27nw7zpe6","781","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","",""
"","","","","","html-slider-response","13","71721","0.0-11.0-0.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                </div>
                            </div>","106","","0","","true","2","true"
"","","","","","html-button-response","14","72818","0.0-11.0-1.0","h27nw7zpe6","596","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","",""
"","","","","","html-slider-response","15","75437","0.0-12.0-0.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                </div>
                            </div>","-101","","0","","true","3","true"
"","","","","","html-button-response","16","76651","0.0-12.0-1.0","h27nw7zpe6","713","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","",""
"","","","","","html-button-response","17","81569","0.0-13.0","h27nw7zpe6","4918","<div style=""width:800px; margin-top:-300px;""><p style=""text-align:center; font-size:22px; line-height:25px;""""> Great job! You've completed the practice trials.</div>
                     <div style=""width:800px; margin-top:-20px;""><p style=""text-align:center""><br><br> In the following trials, you will be asked to rate images on their uniformity one-by-one. <br> You will be given an oprtunities to take breaks when you have completed 25%, 50% and 75% of the trials. <br><br> Please click continue to begin the main task.<br><br><br> </div>","0","","","","","",""
"","","","","","html-slider-response","18","87661","0.0-14.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D40.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-10","","0","images/D40.png","","",""
"","","","","","html-slider-response","19","91938","0.0-15.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D9.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","174","","0","images/D9.png","","",""
"","","","","","html-slider-response","20","94468","0.0-16.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D15.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","106","","0","images/D15.png","","",""
"","","","","","html-slider-response","21","97047","0.0-17.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D16.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D16.png","","",""
"","","","","","html-slider-response","22","101471","0.0-18.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D47.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","99","","0","images/D47.png","","",""
"","","","","","html-slider-response","23","103863","0.0-19.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D14.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","137","","0","images/D14.png","","",""
"","","","","","html-slider-response","24","106387","0.0-20.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D18.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-9","","0","images/D18.png","","",""
"","","","","","html-slider-response","25","108570","0.0-21.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D103.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-111","","0","images/D103.png","","",""
"","","","","","html-slider-response","26","110600","0.0-22.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D10.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-35","","0","images/D10.png","","",""
"","","","","","html-slider-response","27","112678","0.0-23.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D5.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","37","","0","images/D5.png","","",""
"","","","","","html-slider-response","28","114497","0.0-24.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D52.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D52.png","","",""
"","","","","","html-slider-response","29","116454","0.0-25.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D62.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-94","","0","images/D62.png","","",""
"","","","","","html-slider-response","30","118587","0.0-26.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D112.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","114","","0","images/D112.png","","",""
"","","","","","html-slider-response","31","121320","0.0-27.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D90.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-51","","0","images/D90.png","","",""
"","","","","","html-slider-response","32","123392","0.0-28.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D94.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D94.png","","",""
"","","","","","html-slider-response","33","126087","0.0-29.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D100.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-18","","0","images/D100.png","","",""
"","","","","","html-slider-response","34","128237","0.0-30.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D76.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","37","","0","images/D76.png","","",""
"","","","","","html-slider-response","35","130127","0.0-31.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D31.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","66","","0","images/D31.png","","",""
"","","","","","html-slider-response","36","132263","0.0-32.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D28.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","59","","0","images/D28.png","","",""
"","","","","","html-slider-response","37","134344","0.0-33.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D21.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","152","","0","images/D21.png","","",""
"","","","","","html-slider-response","38","136460","0.0-34.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D82.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","189","","0","images/D82.png","","",""
"","","","","","html-slider-response","39","138684","0.0-35.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D102.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D102.png","","",""
"","","","","","html-slider-response","40","140585","0.0-36.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D85.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D85.png","","",""
"","","","","","html-slider-response","41","142727","0.0-37.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D32.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-35","","0","images/D32.png","","",""
"","","","","","html-slider-response","42","144619","0.0-38.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D22.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-45","","0","images/D22.png","","",""
"","","","","","html-slider-response","43","146487","0.0-39.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D42.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-114","","0","images/D42.png","","",""
"","","","","","html-slider-response","44","148363","0.0-40.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D8.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","66","","0","images/D8.png","","",""
"","","","","","html-slider-response","45","150310","0.0-41.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D99.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-121","","0","images/D99.png","","",""
"","","","","","html-slider-response","46","152356","0.0-42.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D3.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","94","","0","images/D3.png","","",""
"","","","","","html-slider-response","47","154532","0.0-43.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D93.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-43","","0","images/D93.png","","",""
"","","","","","html-slider-response","48","156078","0.0-44.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D71.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-53","","0","images/D71.png","","",""
"","","","","","html-slider-response","49","157838","0.0-45.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D80.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","43","","0","images/D80.png","","",""
"","","","","","html-slider-response","50","160095","0.0-46.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D108.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-115","","0","images/D108.png","","",""
"","","","","","html-slider-response","51","161816","0.0-47.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D106.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","125","","0","images/D106.png","","",""
"","","","","","html-slider-response","52","164088","0.0-48.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D27.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-51","","0","images/D27.png","","",""
"","","","","","html-slider-response","53","165877","0.0-49.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D20.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D20.png","","",""
"","","","","","html-slider-response","54","167777","0.0-50.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D77.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","3","","0","images/D77.png","","",""
"","","","","","html-slider-response","55","169734","0.0-51.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D17.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","50","","0","images/D17.png","","",""
"","","","","","html-slider-response","56","171937","0.0-52.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D64.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","71","","0","images/D64.png","","",""
"","","","","","html-slider-response","57","173777","0.0-53.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D69.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-170","","0","images/D69.png","","",""
"","","","","","html-slider-response","58","175619","0.0-54.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D95.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D95.png","","",""
"","","","","","html-slider-response","59","178049","0.0-55.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D6.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","102","","0","images/D6.png","","",""
"","","","","","html-slider-response","60","180479","0.0-56.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D70.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-66","","0","images/D70.png","","",""
"","","","","","html-slider-response","61","182211","0.0-57.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D54.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","102","","0","images/D54.png","","",""
"","","","","","html-slider-response","62","184813","0.0-58.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D104.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-126","","0","images/D104.png","","",""
"","","","","","html-slider-response","63","187069","0.0-59.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D24.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","86","","0","images/D24.png","","",""
"","","","","","html-slider-response","64","189098","0.0-60.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D68.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D68.png","","",""
"","","","","","html-slider-response","65","191037","0.0-61.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D74.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-116","","0","images/D74.png","","",""
"","","","","","html-slider-response","66","193237","0.0-62.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D58.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D58.png","","",""
"","","","","","html-slider-response","67","195285","0.0-63.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D107.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D107.png","","",""
"","","","","","html-slider-response","68","197256","0.0-64.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D111.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","83","","0","images/D111.png","","",""
"","","","","","html-slider-response","69","199326","0.0-65.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D48.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D48.png","","",""
"","","","","","html-slider-response","70","201631","0.0-66.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D23.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-82","","0","images/D23.png","","",""
"","","","","","html-slider-response","71","203263","0.0-67.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D79.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","134","","0","images/D79.png","","",""
"","","","","","html-slider-response","72","205350","0.0-68.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D86.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","125","","0","images/D86.png","","",""
"","","","","","html-slider-response","73","207252","0.0-69.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D13.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-97","","0","images/D13.png","","",""
"","","","","","html-button-response","74","210288","0.0-70.0","h27nw7zpe6","2535","You have completed 25% of the trials. Please click 'Continue' when you are ready proceed.","0","","","","","",""
"","","","","","html-slider-response","75","211632","0.0-71.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D60.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-80","","0","images/D60.png","","",""
"","","","","","html-slider-response","76","213365","0.0-72.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D57.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","65","","0","images/D57.png","","",""
"","","","","","html-slider-response","77","215068","0.0-73.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D38.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","67","","0","images/D38.png","","",""
"","","","","","html-slider-response","78","216904","0.0-74.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D2.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","59","","0","images/D2.png","","",""
"","","","","","html-slider-response","79","218367","0.0-75.0","h27nw7zpe6","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D72.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-113","","0","images/D72.png","","",""
